trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
238	""	0.10042735042735	0.966666666666667								""	""	""	""	""	=if(or(A238 = "R";isnumber(match(c238;a$1:a$1000;0));isnumber(match(h238;a$1:a$1000;0));isnumber(match(d238;a$1:a$1000;0));isnumber(match(i238;a$1:a$1000;0));isnumber(match(e238;a$1:a$1000;0));isnumber(match(j238;a$1:a$1000;0));isnumber(match(f238;a$1:a$1000;0));isnumber(match(k238;a$1:a$1000;0));isnumber(match(g238;a$1:a$1000;0));isnumber(match(l238;a$1:a$1000;0)));0;p238)	From Tree node	00000	5	""	""	""	""	""
239	""	-0.966666666666667	-0.10042735042735								""	""	""	""	""	=if(or(A238 = "R";isnumber(match(c238;a$1:a$1000;0));isnumber(match(h238;a$1:a$1000;0));isnumber(match(d238;a$1:a$1000;0));isnumber(match(i238;a$1:a$1000;0));isnumber(match(e238;a$1:a$1000;0));isnumber(match(j238;a$1:a$1000;0));isnumber(match(f238;a$1:a$1000;0));isnumber(match(k238;a$1:a$1000;0));isnumber(match(g238;a$1:a$1000;0));isnumber(match(l238;a$1:a$1000;0)));0;p238)	From Tree node	00000	5	""	""	""	""	""
240	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A238 = "R";isnumber(match(c238;a$1:a$1000;0));isnumber(match(h238;a$1:a$1000;0));isnumber(match(d238;a$1:a$1000;0));isnumber(match(i238;a$1:a$1000;0));isnumber(match(e238;a$1:a$1000;0));isnumber(match(j238;a$1:a$1000;0));isnumber(match(f238;a$1:a$1000;0));isnumber(match(k238;a$1:a$1000;0));isnumber(match(g238;a$1:a$1000;0));isnumber(match(l238;a$1:a$1000;0)));0;p238)	From Tree node	00000	5	""	""	""	""	""
241	""	MarginalAdhesion< 3.5	Mitoses>=1.5	" "	" "	" "	MarginalAdhesion	Mitoses	" "	" "	" "	0.138075313807531	0.75	2.14	0.103556485355649	=if(or(A242 = "R";isnumber(match(c242;a$1:a$1000;0));isnumber(match(h242;a$1:a$1000;0));isnumber(match(d242;a$1:a$1000;0));isnumber(match(i242;a$1:a$1000;0));isnumber(match(e242;a$1:a$1000;0));isnumber(match(j242;a$1:a$1000;0));isnumber(match(f242;a$1:a$1000;0));isnumber(match(k242;a$1:a$1000;0));isnumber(match(g242;a$1:a$1000;0));isnumber(match(l242;a$1:a$1000;0)));0;p242)	From Tree node	0000001	5	""	""	1	33	44
242	""	0.153241650294695	0.891666666666667								""	""	""	""	""	=if(or(A242 = "R";isnumber(match(c242;a$1:a$1000;0));isnumber(match(h242;a$1:a$1000;0));isnumber(match(d242;a$1:a$1000;0));isnumber(match(i242;a$1:a$1000;0));isnumber(match(e242;a$1:a$1000;0));isnumber(match(j242;a$1:a$1000;0));isnumber(match(f242;a$1:a$1000;0));isnumber(match(k242;a$1:a$1000;0));isnumber(match(g242;a$1:a$1000;0));isnumber(match(l242;a$1:a$1000;0)));0;p242)	From Tree node	0000001	5	""	""	""	""	""
243	""	-0.891666666666667	-0.153241650294695								""	""	""	""	""	=if(or(A242 = "R";isnumber(match(c242;a$1:a$1000;0));isnumber(match(h242;a$1:a$1000;0));isnumber(match(d242;a$1:a$1000;0));isnumber(match(i242;a$1:a$1000;0));isnumber(match(e242;a$1:a$1000;0));isnumber(match(j242;a$1:a$1000;0));isnumber(match(f242;a$1:a$1000;0));isnumber(match(k242;a$1:a$1000;0));isnumber(match(g242;a$1:a$1000;0));isnumber(match(l242;a$1:a$1000;0)));0;p242)	From Tree node	0000001	5	""	""	""	""	""
244	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A242 = "R";isnumber(match(c242;a$1:a$1000;0));isnumber(match(h242;a$1:a$1000;0));isnumber(match(d242;a$1:a$1000;0));isnumber(match(i242;a$1:a$1000;0));isnumber(match(e242;a$1:a$1000;0));isnumber(match(j242;a$1:a$1000;0));isnumber(match(f242;a$1:a$1000;0));isnumber(match(k242;a$1:a$1000;0));isnumber(match(g242;a$1:a$1000;0));isnumber(match(l242;a$1:a$1000;0)));0;p242)	From Tree node	0000001	5	""	""	""	""	""
245	""	CellShape>=3.5	CellShape< 4.5	NormalNucleoli>=1.5	" "	" "	CellShape	CellShape	NormalNucleoli	" "	" "	0.121338912133891	0.852941176470588	2.44	0.103494954467143	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	From Tree node	011	13	""	""	1	29	34
246	""	0.915929203539823	0.126	0.788844621513944							""	""	""	""	""	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	From Tree node	011	13	""	""	""	""	""
247	""	-0.520408163265306	-0.941176470588235	-0.720930232558139							""	""	""	""	""	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	From Tree node	011	13	""	""	""	""	""
248	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A246 = "R";isnumber(match(c246;a$1:a$1000;0));isnumber(match(h246;a$1:a$1000;0));isnumber(match(d246;a$1:a$1000;0));isnumber(match(i246;a$1:a$1000;0));isnumber(match(e246;a$1:a$1000;0));isnumber(match(j246;a$1:a$1000;0));isnumber(match(f246;a$1:a$1000;0));isnumber(match(k246;a$1:a$1000;0));isnumber(match(g246;a$1:a$1000;0));isnumber(match(l246;a$1:a$1000;0)));0;p246)	From Tree node	011	13	""	""	""	""	""
249	""	EpithelialSize>=2.5	NormalNucleoli< 2.5	MarginalAdhesion>=2.5	" "	" "	EpithelialSize	NormalNucleoli	MarginalAdhesion	" "	" "	0.129707112970711	0.794871794871795	2.27	0.103100525694668	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	From Tree node	00001	13	""	""	1	31	39
250	""	0.82509505703422	0.10042735042735	0.810344827586207							""	""	""	""	""	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	From Tree node	00001	13	""	""	""	""	""
251	""	-0.5	-0.91578947368421	-0.541666666666667							""	""	""	""	""	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	From Tree node	00001	13	""	""	""	""	""
252	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A250 = "R";isnumber(match(c250;a$1:a$1000;0));isnumber(match(h250;a$1:a$1000;0));isnumber(match(d250;a$1:a$1000;0));isnumber(match(i250;a$1:a$1000;0));isnumber(match(e250;a$1:a$1000;0));isnumber(match(j250;a$1:a$1000;0));isnumber(match(f250;a$1:a$1000;0));isnumber(match(k250;a$1:a$1000;0));isnumber(match(g250;a$1:a$1000;0));isnumber(match(l250;a$1:a$1000;0)));0;p250)	From Tree node	00001	13	""	""	""	""	""
