trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
97	""	flavanoids< 1.4	AlcalinityOfAsh>=17.25	flavanoids< 0.975	" "	" "	flavanoids	AlcalinityOfAsh	flavanoids	" "	" "	0.791666666666667	1	3.71	0.791666666666667	=if(or(A98 = "R";isnumber(match(c98;a$1:a$1000;0));isnumber(match(h98;a$1:a$1000;0));isnumber(match(d98;a$1:a$1000;0));isnumber(match(i98;a$1:a$1000;0));isnumber(match(e98;a$1:a$1000;0));isnumber(match(j98;a$1:a$1000;0));isnumber(match(f98;a$1:a$1000;0));isnumber(match(k98;a$1:a$1000;0));isnumber(match(g98;a$1:a$1000;0));isnumber(match(l98;a$1:a$1000;0)));0;p98)	From Tree node	0112	15	""	""	1	38	38
98	""	0.824561403508772	0.366412213740458	0.974358974358974							""	""	""	""	""	=if(or(A98 = "R";isnumber(match(c98;a$1:a$1000;0));isnumber(match(h98;a$1:a$1000;0));isnumber(match(d98;a$1:a$1000;0));isnumber(match(i98;a$1:a$1000;0));isnumber(match(e98;a$1:a$1000;0));isnumber(match(j98;a$1:a$1000;0));isnumber(match(f98;a$1:a$1000;0));isnumber(match(k98;a$1:a$1000;0));isnumber(match(g98;a$1:a$1000;0));isnumber(match(l98;a$1:a$1000;0)));0;p98)	From Tree node	0112	15	""	""	""	""	""
99	""	-1	-0.974358974358974	-0.903846153846154							""	""	""	""	""	=if(or(A98 = "R";isnumber(match(c98;a$1:a$1000;0));isnumber(match(h98;a$1:a$1000;0));isnumber(match(d98;a$1:a$1000;0));isnumber(match(i98;a$1:a$1000;0));isnumber(match(e98;a$1:a$1000;0));isnumber(match(j98;a$1:a$1000;0));isnumber(match(f98;a$1:a$1000;0));isnumber(match(k98;a$1:a$1000;0));isnumber(match(g98;a$1:a$1000;0));isnumber(match(l98;a$1:a$1000;0)));0;p98)	From Tree node	0112	15	""	""	""	""	""
100	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A98 = "R";isnumber(match(c98;a$1:a$1000;0));isnumber(match(h98;a$1:a$1000;0));isnumber(match(d98;a$1:a$1000;0));isnumber(match(i98;a$1:a$1000;0));isnumber(match(e98;a$1:a$1000;0));isnumber(match(j98;a$1:a$1000;0));isnumber(match(f98;a$1:a$1000;0));isnumber(match(k98;a$1:a$1000;0));isnumber(match(g98;a$1:a$1000;0));isnumber(match(l98;a$1:a$1000;0)));0;p98)	From Tree node	0112	15	""	""	""	""	""
101	""	Hue< 0.785	Alcohol>=12.04	" "	" "	" "	Hue	Alcohol	" "	" "	" "	0.833333333333333	0.930232558139535	3.45	0.775193798449612	=if(or(A102 = "R";isnumber(match(c102;a$1:a$1000;0));isnumber(match(h102;a$1:a$1000;0));isnumber(match(d102;a$1:a$1000;0));isnumber(match(i102;a$1:a$1000;0));isnumber(match(e102;a$1:a$1000;0));isnumber(match(j102;a$1:a$1000;0));isnumber(match(f102;a$1:a$1000;0));isnumber(match(k102;a$1:a$1000;0));isnumber(match(g102;a$1:a$1000;0));isnumber(match(l102;a$1:a$1000;0)));0;p102)	From Tree node	0011122	7	""	""	1	40	43
102	""	0.888888888888889	0.307692307692308								""	""	""	""	""	=if(or(A102 = "R";isnumber(match(c102;a$1:a$1000;0));isnumber(match(h102;a$1:a$1000;0));isnumber(match(d102;a$1:a$1000;0));isnumber(match(i102;a$1:a$1000;0));isnumber(match(e102;a$1:a$1000;0));isnumber(match(j102;a$1:a$1000;0));isnumber(match(f102;a$1:a$1000;0));isnumber(match(k102;a$1:a$1000;0));isnumber(match(g102;a$1:a$1000;0));isnumber(match(l102;a$1:a$1000;0)));0;p102)	From Tree node	0011122	7	""	""	""	""	""
103	""	-0.307692307692308	-0.888888888888889								""	""	""	""	""	=if(or(A102 = "R";isnumber(match(c102;a$1:a$1000;0));isnumber(match(h102;a$1:a$1000;0));isnumber(match(d102;a$1:a$1000;0));isnumber(match(i102;a$1:a$1000;0));isnumber(match(e102;a$1:a$1000;0));isnumber(match(j102;a$1:a$1000;0));isnumber(match(f102;a$1:a$1000;0));isnumber(match(k102;a$1:a$1000;0));isnumber(match(g102;a$1:a$1000;0));isnumber(match(l102;a$1:a$1000;0)));0;p102)	From Tree node	0011122	7	""	""	""	""	""
104	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A102 = "R";isnumber(match(c102;a$1:a$1000;0));isnumber(match(h102;a$1:a$1000;0));isnumber(match(d102;a$1:a$1000;0));isnumber(match(i102;a$1:a$1000;0));isnumber(match(e102;a$1:a$1000;0));isnumber(match(j102;a$1:a$1000;0));isnumber(match(f102;a$1:a$1000;0));isnumber(match(k102;a$1:a$1000;0));isnumber(match(g102;a$1:a$1000;0));isnumber(match(l102;a$1:a$1000;0)));0;p102)	From Tree node	0011122	7	""	""	""	""	""
105	""	MalicAcid>=2.455	Proanthocyanins< 1.59	Alcohol>=12.12	Ash>=2.135	" "	MalicAcid	Proanthocyanins	Alcohol	Ash	" "	0.8125	0.951219512195122	3.53	0.772865853658537	=if(or(A106 = "R";isnumber(match(c106;a$1:a$1000;0));isnumber(match(h106;a$1:a$1000;0));isnumber(match(d106;a$1:a$1000;0));isnumber(match(i106;a$1:a$1000;0));isnumber(match(e106;a$1:a$1000;0));isnumber(match(j106;a$1:a$1000;0));isnumber(match(f106;a$1:a$1000;0));isnumber(match(k106;a$1:a$1000;0));isnumber(match(g106;a$1:a$1000;0));isnumber(match(l106;a$1:a$1000;0)));0;p106)	From Tree node	00001	31	""	""	1	39	41
106	""	0.645161290322581	0.478723404255319	0.322147651006711	0.315436241610738						""	""	""	""	""	=if(or(A106 = "R";isnumber(match(c106;a$1:a$1000;0));isnumber(match(h106;a$1:a$1000;0));isnumber(match(d106;a$1:a$1000;0));isnumber(match(i106;a$1:a$1000;0));isnumber(match(e106;a$1:a$1000;0));isnumber(match(j106;a$1:a$1000;0));isnumber(match(f106;a$1:a$1000;0));isnumber(match(k106;a$1:a$1000;0));isnumber(match(g106;a$1:a$1000;0));isnumber(match(l106;a$1:a$1000;0)));0;p106)	From Tree node	00001	31	""	""	""	""	""
107	""	-0.666666666666667	-0.754716981132076	-0.886363636363636	-0.906976744186046						""	""	""	""	""	=if(or(A106 = "R";isnumber(match(c106;a$1:a$1000;0));isnumber(match(h106;a$1:a$1000;0));isnumber(match(d106;a$1:a$1000;0));isnumber(match(i106;a$1:a$1000;0));isnumber(match(e106;a$1:a$1000;0));isnumber(match(j106;a$1:a$1000;0));isnumber(match(f106;a$1:a$1000;0));isnumber(match(k106;a$1:a$1000;0));isnumber(match(g106;a$1:a$1000;0));isnumber(match(l106;a$1:a$1000;0)));0;p106)	From Tree node	00001	31	""	""	""	""	""
108	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A106 = "R";isnumber(match(c106;a$1:a$1000;0));isnumber(match(h106;a$1:a$1000;0));isnumber(match(d106;a$1:a$1000;0));isnumber(match(i106;a$1:a$1000;0));isnumber(match(e106;a$1:a$1000;0));isnumber(match(j106;a$1:a$1000;0));isnumber(match(f106;a$1:a$1000;0));isnumber(match(k106;a$1:a$1000;0));isnumber(match(g106;a$1:a$1000;0));isnumber(match(l106;a$1:a$1000;0)));0;p106)	From Tree node	00001	31	""	""	""	""	""
109	""	Hue< 0.785	Ash>=2.14	" "	" "	" "	Hue	Ash	" "	" "	" "	0.8125	0.951219512195122	3.53	0.772865853658537	=if(or(A110 = "R";isnumber(match(c110;a$1:a$1000;0));isnumber(match(h110;a$1:a$1000;0));isnumber(match(d110;a$1:a$1000;0));isnumber(match(i110;a$1:a$1000;0));isnumber(match(e110;a$1:a$1000;0));isnumber(match(j110;a$1:a$1000;0));isnumber(match(f110;a$1:a$1000;0));isnumber(match(k110;a$1:a$1000;0));isnumber(match(g110;a$1:a$1000;0));isnumber(match(l110;a$1:a$1000;0)));0;p110)	From Tree node	001113	7	""	""	1	39	41
110	""	0.888888888888889	0.315436241610738								""	""	""	""	""	=if(or(A110 = "R";isnumber(match(c110;a$1:a$1000;0));isnumber(match(h110;a$1:a$1000;0));isnumber(match(d110;a$1:a$1000;0));isnumber(match(i110;a$1:a$1000;0));isnumber(match(e110;a$1:a$1000;0));isnumber(match(j110;a$1:a$1000;0));isnumber(match(f110;a$1:a$1000;0));isnumber(match(k110;a$1:a$1000;0));isnumber(match(g110;a$1:a$1000;0));isnumber(match(l110;a$1:a$1000;0)));0;p110)	From Tree node	001113	7	""	""	""	""	""
111	""	-0.315436241610738	-0.888888888888889								""	""	""	""	""	=if(or(A110 = "R";isnumber(match(c110;a$1:a$1000;0));isnumber(match(h110;a$1:a$1000;0));isnumber(match(d110;a$1:a$1000;0));isnumber(match(i110;a$1:a$1000;0));isnumber(match(e110;a$1:a$1000;0));isnumber(match(j110;a$1:a$1000;0));isnumber(match(f110;a$1:a$1000;0));isnumber(match(k110;a$1:a$1000;0));isnumber(match(g110;a$1:a$1000;0));isnumber(match(l110;a$1:a$1000;0)));0;p110)	From Tree node	001113	7	""	""	""	""	""
112	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A110 = "R";isnumber(match(c110;a$1:a$1000;0));isnumber(match(h110;a$1:a$1000;0));isnumber(match(d110;a$1:a$1000;0));isnumber(match(i110;a$1:a$1000;0));isnumber(match(e110;a$1:a$1000;0));isnumber(match(j110;a$1:a$1000;0));isnumber(match(f110;a$1:a$1000;0));isnumber(match(k110;a$1:a$1000;0));isnumber(match(g110;a$1:a$1000;0));isnumber(match(l110;a$1:a$1000;0)));0;p110)	From Tree node	001113	7	""	""	""	""	""
113	""	flavanoids< 1.4	flavanoids< 0.975	" "	" "	" "	flavanoids	flavanoids	" "	" "	" "	0.791666666666667	0.974358974358974	3.61	0.771367521367521	=if(or(A114 = "R";isnumber(match(c114;a$1:a$1000;0));isnumber(match(h114;a$1:a$1000;0));isnumber(match(d114;a$1:a$1000;0));isnumber(match(i114;a$1:a$1000;0));isnumber(match(e114;a$1:a$1000;0));isnumber(match(j114;a$1:a$1000;0));isnumber(match(f114;a$1:a$1000;0));isnumber(match(k114;a$1:a$1000;0));isnumber(match(g114;a$1:a$1000;0));isnumber(match(l114;a$1:a$1000;0)));0;p114)	From Tree node	0111111	7	""	""	1	38	39
114	""	0.824561403508772	0.974358974358974								""	""	""	""	""	=if(or(A114 = "R";isnumber(match(c114;a$1:a$1000;0));isnumber(match(h114;a$1:a$1000;0));isnumber(match(d114;a$1:a$1000;0));isnumber(match(i114;a$1:a$1000;0));isnumber(match(e114;a$1:a$1000;0));isnumber(match(j114;a$1:a$1000;0));isnumber(match(f114;a$1:a$1000;0));isnumber(match(k114;a$1:a$1000;0));isnumber(match(g114;a$1:a$1000;0));isnumber(match(l114;a$1:a$1000;0)));0;p114)	From Tree node	0111111	7	""	""	""	""	""
115	""	-0.974358974358974	-0.824561403508772								""	""	""	""	""	=if(or(A114 = "R";isnumber(match(c114;a$1:a$1000;0));isnumber(match(h114;a$1:a$1000;0));isnumber(match(d114;a$1:a$1000;0));isnumber(match(i114;a$1:a$1000;0));isnumber(match(e114;a$1:a$1000;0));isnumber(match(j114;a$1:a$1000;0));isnumber(match(f114;a$1:a$1000;0));isnumber(match(k114;a$1:a$1000;0));isnumber(match(g114;a$1:a$1000;0));isnumber(match(l114;a$1:a$1000;0)));0;p114)	From Tree node	0111111	7	""	""	""	""	""
116	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A114 = "R";isnumber(match(c114;a$1:a$1000;0));isnumber(match(h114;a$1:a$1000;0));isnumber(match(d114;a$1:a$1000;0));isnumber(match(i114;a$1:a$1000;0));isnumber(match(e114;a$1:a$1000;0));isnumber(match(j114;a$1:a$1000;0));isnumber(match(f114;a$1:a$1000;0));isnumber(match(k114;a$1:a$1000;0));isnumber(match(g114;a$1:a$1000;0));isnumber(match(l114;a$1:a$1000;0)));0;p114)	From Tree node	0111111	7	""	""	""	""	""
117	""	MalicAcid>=2.455	AlcalinityOfAsh>=18.25	Alcohol>=12.12	Proline>=397.5	Proline< 957.5	MalicAcid	AlcalinityOfAsh	Alcohol	Proline	Proline	0.833333333333333	0.909090909090909	3.37	0.757575757575758	=if(or(A118 = "R";isnumber(match(c118;a$1:a$1000;0));isnumber(match(h118;a$1:a$1000;0));isnumber(match(d118;a$1:a$1000;0));isnumber(match(i118;a$1:a$1000;0));isnumber(match(e118;a$1:a$1000;0));isnumber(match(j118;a$1:a$1000;0));isnumber(match(f118;a$1:a$1000;0));isnumber(match(k118;a$1:a$1000;0));isnumber(match(g118;a$1:a$1000;0));isnumber(match(l118;a$1:a$1000;0)));0;p118)	From Tree node	0000111	63	""	""	1	40	44
118	""	0.645161290322581	0.403508771929825	0.322147651006711	0.298136645962733	0.366412213740458					""	""	""	""	""	=if(or(A118 = "R";isnumber(match(c118;a$1:a$1000;0));isnumber(match(h118;a$1:a$1000;0));isnumber(match(d118;a$1:a$1000;0));isnumber(match(i118;a$1:a$1000;0));isnumber(match(e118;a$1:a$1000;0));isnumber(match(j118;a$1:a$1000;0));isnumber(match(f118;a$1:a$1000;0));isnumber(match(k118;a$1:a$1000;0));isnumber(match(g118;a$1:a$1000;0));isnumber(match(l118;a$1:a$1000;0)));0;p118)	From Tree node	0000111	63	""	""	""	""	""
119	""	-0.666666666666667	-0.833333333333333	-0.833333333333333	-0.851063829787234	-0.869565217391304					""	""	""	""	""	=if(or(A118 = "R";isnumber(match(c118;a$1:a$1000;0));isnumber(match(h118;a$1:a$1000;0));isnumber(match(d118;a$1:a$1000;0));isnumber(match(i118;a$1:a$1000;0));isnumber(match(e118;a$1:a$1000;0));isnumber(match(j118;a$1:a$1000;0));isnumber(match(f118;a$1:a$1000;0));isnumber(match(k118;a$1:a$1000;0));isnumber(match(g118;a$1:a$1000;0));isnumber(match(l118;a$1:a$1000;0)));0;p118)	From Tree node	0000111	63	""	""	""	""	""
120	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A118 = "R";isnumber(match(c118;a$1:a$1000;0));isnumber(match(h118;a$1:a$1000;0));isnumber(match(d118;a$1:a$1000;0));isnumber(match(i118;a$1:a$1000;0));isnumber(match(e118;a$1:a$1000;0));isnumber(match(j118;a$1:a$1000;0));isnumber(match(f118;a$1:a$1000;0));isnumber(match(k118;a$1:a$1000;0));isnumber(match(g118;a$1:a$1000;0));isnumber(match(l118;a$1:a$1000;0)));0;p118)	From Tree node	0000111	63	""	""	""	""	""
121	""	MalicAcid>=2.455	Proanthocyanins< 1.59	AlcalinityOfAsh>=18.25	Proline< 957.5	" "	MalicAcid	Proanthocyanins	AlcalinityOfAsh	Proline	" "	0.8125	0.928571428571429	3.44	0.754464285714286	=if(or(A122 = "R";isnumber(match(c122;a$1:a$1000;0));isnumber(match(h122;a$1:a$1000;0));isnumber(match(d122;a$1:a$1000;0));isnumber(match(i122;a$1:a$1000;0));isnumber(match(e122;a$1:a$1000;0));isnumber(match(j122;a$1:a$1000;0));isnumber(match(f122;a$1:a$1000;0));isnumber(match(k122;a$1:a$1000;0));isnumber(match(g122;a$1:a$1000;0));isnumber(match(l122;a$1:a$1000;0)));0;p122)	From Tree node	0000113	31	""	""	1	39	42
122	""	0.645161290322581	0.478723404255319	0.403508771929825	0.366412213740458						""	""	""	""	""	=if(or(A122 = "R";isnumber(match(c122;a$1:a$1000;0));isnumber(match(h122;a$1:a$1000;0));isnumber(match(d122;a$1:a$1000;0));isnumber(match(i122;a$1:a$1000;0));isnumber(match(e122;a$1:a$1000;0));isnumber(match(j122;a$1:a$1000;0));isnumber(match(f122;a$1:a$1000;0));isnumber(match(k122;a$1:a$1000;0));isnumber(match(g122;a$1:a$1000;0));isnumber(match(l122;a$1:a$1000;0)));0;p122)	From Tree node	0000113	31	""	""	""	""	""
123	""	-0.651515151515151	-0.769230769230769	-0.886363636363636	-0.886363636363636						""	""	""	""	""	=if(or(A122 = "R";isnumber(match(c122;a$1:a$1000;0));isnumber(match(h122;a$1:a$1000;0));isnumber(match(d122;a$1:a$1000;0));isnumber(match(i122;a$1:a$1000;0));isnumber(match(e122;a$1:a$1000;0));isnumber(match(j122;a$1:a$1000;0));isnumber(match(f122;a$1:a$1000;0));isnumber(match(k122;a$1:a$1000;0));isnumber(match(g122;a$1:a$1000;0));isnumber(match(l122;a$1:a$1000;0)));0;p122)	From Tree node	0000113	31	""	""	""	""	""
124	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A122 = "R";isnumber(match(c122;a$1:a$1000;0));isnumber(match(h122;a$1:a$1000;0));isnumber(match(d122;a$1:a$1000;0));isnumber(match(i122;a$1:a$1000;0));isnumber(match(e122;a$1:a$1000;0));isnumber(match(j122;a$1:a$1000;0));isnumber(match(f122;a$1:a$1000;0));isnumber(match(k122;a$1:a$1000;0));isnumber(match(g122;a$1:a$1000;0));isnumber(match(l122;a$1:a$1000;0)));0;p122)	From Tree node	0000113	31	""	""	""	""	""
125	""	flavanoids< 1.4	AlcalinityOfAsh>=17.25	Ash>=2.275	" "	" "	flavanoids	AlcalinityOfAsh	Ash	" "	" "	0.791666666666667	0.95	3.52	0.752083333333333	=if(or(A126 = "R";isnumber(match(c126;a$1:a$1000;0));isnumber(match(h126;a$1:a$1000;0));isnumber(match(d126;a$1:a$1000;0));isnumber(match(i126;a$1:a$1000;0));isnumber(match(e126;a$1:a$1000;0));isnumber(match(j126;a$1:a$1000;0));isnumber(match(f126;a$1:a$1000;0));isnumber(match(k126;a$1:a$1000;0));isnumber(match(g126;a$1:a$1000;0));isnumber(match(l126;a$1:a$1000;0)));0;p126)	Simplified	0112	29	1	""	1	38	40
126	""	0.824561403508772	0.366412213740458	0.327731092436975							""	""	""	""	""	=if(or(A126 = "R";isnumber(match(c126;a$1:a$1000;0));isnumber(match(h126;a$1:a$1000;0));isnumber(match(d126;a$1:a$1000;0));isnumber(match(i126;a$1:a$1000;0));isnumber(match(e126;a$1:a$1000;0));isnumber(match(j126;a$1:a$1000;0));isnumber(match(f126;a$1:a$1000;0));isnumber(match(k126;a$1:a$1000;0));isnumber(match(g126;a$1:a$1000;0));isnumber(match(l126;a$1:a$1000;0)));0;p126)	Simplified	0112	29	1	""	""	""	""
127	""	-0.428571428571429	-0.904761904761905	-0.903846153846154							""	""	""	""	""	=if(or(A126 = "R";isnumber(match(c126;a$1:a$1000;0));isnumber(match(h126;a$1:a$1000;0));isnumber(match(d126;a$1:a$1000;0));isnumber(match(i126;a$1:a$1000;0));isnumber(match(e126;a$1:a$1000;0));isnumber(match(j126;a$1:a$1000;0));isnumber(match(f126;a$1:a$1000;0));isnumber(match(k126;a$1:a$1000;0));isnumber(match(g126;a$1:a$1000;0));isnumber(match(l126;a$1:a$1000;0)));0;p126)	Simplified	0112	29	1	""	""	""	""
128	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A126 = "R";isnumber(match(c126;a$1:a$1000;0));isnumber(match(h126;a$1:a$1000;0));isnumber(match(d126;a$1:a$1000;0));isnumber(match(i126;a$1:a$1000;0));isnumber(match(e126;a$1:a$1000;0));isnumber(match(j126;a$1:a$1000;0));isnumber(match(f126;a$1:a$1000;0));isnumber(match(k126;a$1:a$1000;0));isnumber(match(g126;a$1:a$1000;0));isnumber(match(l126;a$1:a$1000;0)));0;p126)	Simplified	0112	29	1	""	""	""	""
129	""	TotalPhenols< 1.84	ColorIntensity>=3.825	" "	" "	" "	TotalPhenols	ColorIntensity	" "	" "	" "	0.770833333333333	0.973684210526316	3.61	0.750548245614035	=if(or(A130 = "R";isnumber(match(c130;a$1:a$1000;0));isnumber(match(h130;a$1:a$1000;0));isnumber(match(d130;a$1:a$1000;0));isnumber(match(i130;a$1:a$1000;0));isnumber(match(e130;a$1:a$1000;0));isnumber(match(j130;a$1:a$1000;0));isnumber(match(f130;a$1:a$1000;0));isnumber(match(k130;a$1:a$1000;0));isnumber(match(g130;a$1:a$1000;0));isnumber(match(l130;a$1:a$1000;0)));0;p130)	From Tree node	000	7	""	""	1	37	38
130	""	0.711538461538462	0.421052631578947								""	""	""	""	""	=if(or(A130 = "R";isnumber(match(c130;a$1:a$1000;0));isnumber(match(h130;a$1:a$1000;0));isnumber(match(d130;a$1:a$1000;0));isnumber(match(i130;a$1:a$1000;0));isnumber(match(e130;a$1:a$1000;0));isnumber(match(j130;a$1:a$1000;0));isnumber(match(f130;a$1:a$1000;0));isnumber(match(k130;a$1:a$1000;0));isnumber(match(g130;a$1:a$1000;0));isnumber(match(l130;a$1:a$1000;0)));0;p130)	From Tree node	000	7	""	""	""	""	""
131	""	-0.421052631578947	-0.711538461538462								""	""	""	""	""	=if(or(A130 = "R";isnumber(match(c130;a$1:a$1000;0));isnumber(match(h130;a$1:a$1000;0));isnumber(match(d130;a$1:a$1000;0));isnumber(match(i130;a$1:a$1000;0));isnumber(match(e130;a$1:a$1000;0));isnumber(match(j130;a$1:a$1000;0));isnumber(match(f130;a$1:a$1000;0));isnumber(match(k130;a$1:a$1000;0));isnumber(match(g130;a$1:a$1000;0));isnumber(match(l130;a$1:a$1000;0)));0;p130)	From Tree node	000	7	""	""	""	""	""
132	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A130 = "R";isnumber(match(c130;a$1:a$1000;0));isnumber(match(h130;a$1:a$1000;0));isnumber(match(d130;a$1:a$1000;0));isnumber(match(i130;a$1:a$1000;0));isnumber(match(e130;a$1:a$1000;0));isnumber(match(j130;a$1:a$1000;0));isnumber(match(f130;a$1:a$1000;0));isnumber(match(k130;a$1:a$1000;0));isnumber(match(g130;a$1:a$1000;0));isnumber(match(l130;a$1:a$1000;0)));0;p130)	From Tree node	000	7	""	""	""	""	""
133	""	flavanoids< 0.955	" "	" "	" "	" "	flavanoids	" "	" "	" "	" "	0.770833333333333	0.973684210526316	3.61	0.750548245614035	=if(or(A134 = "R";isnumber(match(c134;a$1:a$1000;0));isnumber(match(h134;a$1:a$1000;0));isnumber(match(d134;a$1:a$1000;0));isnumber(match(i134;a$1:a$1000;0));isnumber(match(e134;a$1:a$1000;0));isnumber(match(j134;a$1:a$1000;0));isnumber(match(f134;a$1:a$1000;0));isnumber(match(k134;a$1:a$1000;0));isnumber(match(g134;a$1:a$1000;0));isnumber(match(l134;a$1:a$1000;0)));0;p134)	Simplified	011111	13	1	""	1	37	38
134	""	0.973684210526316									""	""	""	""	""	=if(or(A134 = "R";isnumber(match(c134;a$1:a$1000;0));isnumber(match(h134;a$1:a$1000;0));isnumber(match(d134;a$1:a$1000;0));isnumber(match(i134;a$1:a$1000;0));isnumber(match(e134;a$1:a$1000;0));isnumber(match(j134;a$1:a$1000;0));isnumber(match(f134;a$1:a$1000;0));isnumber(match(k134;a$1:a$1000;0));isnumber(match(g134;a$1:a$1000;0));isnumber(match(l134;a$1:a$1000;0)));0;p134)	Simplified	011111	13	1	""	""	""	""
135	""	-0.269662921348315									""	""	""	""	""	=if(or(A134 = "R";isnumber(match(c134;a$1:a$1000;0));isnumber(match(h134;a$1:a$1000;0));isnumber(match(d134;a$1:a$1000;0));isnumber(match(i134;a$1:a$1000;0));isnumber(match(e134;a$1:a$1000;0));isnumber(match(j134;a$1:a$1000;0));isnumber(match(f134;a$1:a$1000;0));isnumber(match(k134;a$1:a$1000;0));isnumber(match(g134;a$1:a$1000;0));isnumber(match(l134;a$1:a$1000;0)));0;p134)	Simplified	011111	13	1	""	""	""	""
136	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A134 = "R";isnumber(match(c134;a$1:a$1000;0));isnumber(match(h134;a$1:a$1000;0));isnumber(match(d134;a$1:a$1000;0));isnumber(match(i134;a$1:a$1000;0));isnumber(match(e134;a$1:a$1000;0));isnumber(match(j134;a$1:a$1000;0));isnumber(match(f134;a$1:a$1000;0));isnumber(match(k134;a$1:a$1000;0));isnumber(match(g134;a$1:a$1000;0));isnumber(match(l134;a$1:a$1000;0)));0;p134)	Simplified	011111	13	1	""	""	""	""
137	""	Hue< 0.785	Alcohol>=12.04	Magnesium>=87	" "	" "	Hue	Alcohol	Magnesium	" "	" "	0.75	1	3.71	0.75	=if(or(A138 = "R";isnumber(match(c138;a$1:a$1000;0));isnumber(match(h138;a$1:a$1000;0));isnumber(match(d138;a$1:a$1000;0));isnumber(match(i138;a$1:a$1000;0));isnumber(match(e138;a$1:a$1000;0));isnumber(match(j138;a$1:a$1000;0));isnumber(match(f138;a$1:a$1000;0));isnumber(match(k138;a$1:a$1000;0));isnumber(match(g138;a$1:a$1000;0));isnumber(match(l138;a$1:a$1000;0)));0;p138)	From Tree node	001112	15	""	""	1	36	36
138	""	0.888888888888889	0.307692307692308	0.299319727891156							""	""	""	""	""	=if(or(A138 = "R";isnumber(match(c138;a$1:a$1000;0));isnumber(match(h138;a$1:a$1000;0));isnumber(match(d138;a$1:a$1000;0));isnumber(match(i138;a$1:a$1000;0));isnumber(match(e138;a$1:a$1000;0));isnumber(match(j138;a$1:a$1000;0));isnumber(match(f138;a$1:a$1000;0));isnumber(match(k138;a$1:a$1000;0));isnumber(match(g138;a$1:a$1000;0));isnumber(match(l138;a$1:a$1000;0)));0;p138)	From Tree node	001112	15	""	""	""	""	""
139	""	-0.333333333333333	-0.972972972972973	-0.930232558139535							""	""	""	""	""	=if(or(A138 = "R";isnumber(match(c138;a$1:a$1000;0));isnumber(match(h138;a$1:a$1000;0));isnumber(match(d138;a$1:a$1000;0));isnumber(match(i138;a$1:a$1000;0));isnumber(match(e138;a$1:a$1000;0));isnumber(match(j138;a$1:a$1000;0));isnumber(match(f138;a$1:a$1000;0));isnumber(match(k138;a$1:a$1000;0));isnumber(match(g138;a$1:a$1000;0));isnumber(match(l138;a$1:a$1000;0)));0;p138)	From Tree node	001112	15	""	""	""	""	""
140	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A138 = "R";isnumber(match(c138;a$1:a$1000;0));isnumber(match(h138;a$1:a$1000;0));isnumber(match(d138;a$1:a$1000;0));isnumber(match(i138;a$1:a$1000;0));isnumber(match(e138;a$1:a$1000;0));isnumber(match(j138;a$1:a$1000;0));isnumber(match(f138;a$1:a$1000;0));isnumber(match(k138;a$1:a$1000;0));isnumber(match(g138;a$1:a$1000;0));isnumber(match(l138;a$1:a$1000;0)));0;p138)	From Tree node	001112	15	""	""	""	""	""
141	""	flavanoids< 1.4	MalicAcid>=1.64	flavanoids< 0.975	" "	" "	flavanoids	MalicAcid	flavanoids	" "	" "	0.75	1	3.71	0.75	=if(or(A142 = "R";isnumber(match(c142;a$1:a$1000;0));isnumber(match(h142;a$1:a$1000;0));isnumber(match(d142;a$1:a$1000;0));isnumber(match(i142;a$1:a$1000;0));isnumber(match(e142;a$1:a$1000;0));isnumber(match(j142;a$1:a$1000;0));isnumber(match(f142;a$1:a$1000;0));isnumber(match(k142;a$1:a$1000;0));isnumber(match(g142;a$1:a$1000;0));isnumber(match(l142;a$1:a$1000;0)));0;p142)	From Tree node	01112	15	""	""	1	36	36
142	""	0.824561403508772	0.3515625	0.974358974358974							""	""	""	""	""	=if(or(A142 = "R";isnumber(match(c142;a$1:a$1000;0));isnumber(match(h142;a$1:a$1000;0));isnumber(match(d142;a$1:a$1000;0));isnumber(match(i142;a$1:a$1000;0));isnumber(match(e142;a$1:a$1000;0));isnumber(match(j142;a$1:a$1000;0));isnumber(match(f142;a$1:a$1000;0));isnumber(match(k142;a$1:a$1000;0));isnumber(match(g142;a$1:a$1000;0));isnumber(match(l142;a$1:a$1000;0)));0;p142)	From Tree node	01112	15	""	""	""	""	""
