trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
458	""	0.449652777777778	0.449652777777778	0.37962962962963	0.319444444444444						""	""	""	""	""	=if(or(A458 = "R";isnumber(match(c458;a$1:a$1000;0));isnumber(match(h458;a$1:a$1000;0));isnumber(match(d458;a$1:a$1000;0));isnumber(match(i458;a$1:a$1000;0));isnumber(match(e458;a$1:a$1000;0));isnumber(match(j458;a$1:a$1000;0));isnumber(match(f458;a$1:a$1000;0));isnumber(match(k458;a$1:a$1000;0));isnumber(match(g458;a$1:a$1000;0));isnumber(match(l458;a$1:a$1000;0)));0;p458)	SingleCatAlt		59	1	14	""	""	""
459	""	-0.604166666666667	-0.604166666666667	-0.71875	-0.854166666666667						""	""	""	""	""	=if(or(A458 = "R";isnumber(match(c458;a$1:a$1000;0));isnumber(match(h458;a$1:a$1000;0));isnumber(match(d458;a$1:a$1000;0));isnumber(match(i458;a$1:a$1000;0));isnumber(match(e458;a$1:a$1000;0));isnumber(match(j458;a$1:a$1000;0));isnumber(match(f458;a$1:a$1000;0));isnumber(match(k458;a$1:a$1000;0));isnumber(match(g458;a$1:a$1000;0));isnumber(match(l458;a$1:a$1000;0)));0;p458)	SingleCatAlt		59	1	14	""	""	""
460	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A458 = "R";isnumber(match(c458;a$1:a$1000;0));isnumber(match(h458;a$1:a$1000;0));isnumber(match(d458;a$1:a$1000;0));isnumber(match(i458;a$1:a$1000;0));isnumber(match(e458;a$1:a$1000;0));isnumber(match(j458;a$1:a$1000;0));isnumber(match(f458;a$1:a$1000;0));isnumber(match(k458;a$1:a$1000;0));isnumber(match(g458;a$1:a$1000;0));isnumber(match(l458;a$1:a$1000;0)));0;p458)	SingleCatAlt		59	1	14	""	""	""
461	""	Persons %in% c("4", "more")	Safety %in% c("med")	Maint %in% c("med")	Lug_boot %in% c("big", "med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.111969111969112	0.90625	3.02	0.0253680019305019	=if(or(A462 = "R";isnumber(match(c462;a$1:a$1000;0));isnumber(match(h462;a$1:a$1000;0));isnumber(match(d462;a$1:a$1000;0));isnumber(match(i462;a$1:a$1000;0));isnumber(match(e462;a$1:a$1000;0));isnumber(match(j462;a$1:a$1000;0));isnumber(match(f462;a$1:a$1000;0));isnumber(match(k462;a$1:a$1000;0));isnumber(match(g462;a$1:a$1000;0));isnumber(match(l462;a$1:a$1000;0)));0;p462)	SingleCatAlt		59	1	154	4	58	64
462	""	0.449652777777778	0.380208333333333	0.37962962962963	0.340277777777778						""	""	""	""	""	=if(or(A462 = "R";isnumber(match(c462;a$1:a$1000;0));isnumber(match(h462;a$1:a$1000;0));isnumber(match(d462;a$1:a$1000;0));isnumber(match(i462;a$1:a$1000;0));isnumber(match(e462;a$1:a$1000;0));isnumber(match(j462;a$1:a$1000;0));isnumber(match(f462;a$1:a$1000;0));isnumber(match(k462;a$1:a$1000;0));isnumber(match(g462;a$1:a$1000;0));isnumber(match(l462;a$1:a$1000;0)));0;p462)	SingleCatAlt		59	1	154	""	""	""
463	""	-0.604166666666667	-0.635416666666667	-0.71875	-0.75						""	""	""	""	""	=if(or(A462 = "R";isnumber(match(c462;a$1:a$1000;0));isnumber(match(h462;a$1:a$1000;0));isnumber(match(d462;a$1:a$1000;0));isnumber(match(i462;a$1:a$1000;0));isnumber(match(e462;a$1:a$1000;0));isnumber(match(j462;a$1:a$1000;0));isnumber(match(f462;a$1:a$1000;0));isnumber(match(k462;a$1:a$1000;0));isnumber(match(g462;a$1:a$1000;0));isnumber(match(l462;a$1:a$1000;0)));0;p462)	SingleCatAlt		59	1	154	""	""	""
464	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A462 = "R";isnumber(match(c462;a$1:a$1000;0));isnumber(match(h462;a$1:a$1000;0));isnumber(match(d462;a$1:a$1000;0));isnumber(match(i462;a$1:a$1000;0));isnumber(match(e462;a$1:a$1000;0));isnumber(match(j462;a$1:a$1000;0));isnumber(match(f462;a$1:a$1000;0));isnumber(match(k462;a$1:a$1000;0));isnumber(match(g462;a$1:a$1000;0));isnumber(match(l462;a$1:a$1000;0)));0;p462)	SingleCatAlt		59	1	154	""	""	""
465	""	Persons %in% c("4", "more")	Safety %in% c("med")	Maint %in% c("low")	Lug_boot %in% c("big", "med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.111969111969112	0.90625	3.02	0.0253680019305019	=if(or(A466 = "R";isnumber(match(c466;a$1:a$1000;0));isnumber(match(h466;a$1:a$1000;0));isnumber(match(d466;a$1:a$1000;0));isnumber(match(i466;a$1:a$1000;0));isnumber(match(e466;a$1:a$1000;0));isnumber(match(j466;a$1:a$1000;0));isnumber(match(f466;a$1:a$1000;0));isnumber(match(k466;a$1:a$1000;0));isnumber(match(g466;a$1:a$1000;0));isnumber(match(l466;a$1:a$1000;0)));0;p466)	SingleCatAlt		59	1	222	4	58	64
466	""	0.449652777777778	0.380208333333333	0.37962962962963	0.340277777777778						""	""	""	""	""	=if(or(A466 = "R";isnumber(match(c466;a$1:a$1000;0));isnumber(match(h466;a$1:a$1000;0));isnumber(match(d466;a$1:a$1000;0));isnumber(match(i466;a$1:a$1000;0));isnumber(match(e466;a$1:a$1000;0));isnumber(match(j466;a$1:a$1000;0));isnumber(match(f466;a$1:a$1000;0));isnumber(match(k466;a$1:a$1000;0));isnumber(match(g466;a$1:a$1000;0));isnumber(match(l466;a$1:a$1000;0)));0;p466)	SingleCatAlt		59	1	222	""	""	""
467	""	-0.604166666666667	-0.635416666666667	-0.71875	-0.75						""	""	""	""	""	=if(or(A466 = "R";isnumber(match(c466;a$1:a$1000;0));isnumber(match(h466;a$1:a$1000;0));isnumber(match(d466;a$1:a$1000;0));isnumber(match(i466;a$1:a$1000;0));isnumber(match(e466;a$1:a$1000;0));isnumber(match(j466;a$1:a$1000;0));isnumber(match(f466;a$1:a$1000;0));isnumber(match(k466;a$1:a$1000;0));isnumber(match(g466;a$1:a$1000;0));isnumber(match(l466;a$1:a$1000;0)));0;p466)	SingleCatAlt		59	1	222	""	""	""
468	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A466 = "R";isnumber(match(c466;a$1:a$1000;0));isnumber(match(h466;a$1:a$1000;0));isnumber(match(d466;a$1:a$1000;0));isnumber(match(i466;a$1:a$1000;0));isnumber(match(e466;a$1:a$1000;0));isnumber(match(j466;a$1:a$1000;0));isnumber(match(f466;a$1:a$1000;0));isnumber(match(k466;a$1:a$1000;0));isnumber(match(g466;a$1:a$1000;0));isnumber(match(l466;a$1:a$1000;0)));0;p466)	SingleCatAlt		59	1	222	""	""	""
469	""	Persons %in% c("more")	Safety %in% c("med")	Maint %in% c("med")	Lug_boot %in% c("med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.027027027027027	0.875	2.92	0.0236486486486486	=if(or(A470 = "R";isnumber(match(c470;a$1:a$1000;0));isnumber(match(h470;a$1:a$1000;0));isnumber(match(d470;a$1:a$1000;0));isnumber(match(i470;a$1:a$1000;0));isnumber(match(e470;a$1:a$1000;0));isnumber(match(j470;a$1:a$1000;0));isnumber(match(f470;a$1:a$1000;0));isnumber(match(k470;a$1:a$1000;0));isnumber(match(g470;a$1:a$1000;0));isnumber(match(l470;a$1:a$1000;0)));0;p470)	SingleCatAlt		59	1	19	1	14	16
470	""	0.440972222222222	0.380208333333333	0.37962962962963	0.319444444444444						""	""	""	""	""	=if(or(A470 = "R";isnumber(match(c470;a$1:a$1000;0));isnumber(match(h470;a$1:a$1000;0));isnumber(match(d470;a$1:a$1000;0));isnumber(match(i470;a$1:a$1000;0));isnumber(match(e470;a$1:a$1000;0));isnumber(match(j470;a$1:a$1000;0));isnumber(match(f470;a$1:a$1000;0));isnumber(match(k470;a$1:a$1000;0));isnumber(match(g470;a$1:a$1000;0));isnumber(match(l470;a$1:a$1000;0)));0;p470)	SingleCatAlt		59	1	19	""	""	""
471	""	-0.541666666666667	-0.625	-0.6875	-0.75						""	""	""	""	""	=if(or(A470 = "R";isnumber(match(c470;a$1:a$1000;0));isnumber(match(h470;a$1:a$1000;0));isnumber(match(d470;a$1:a$1000;0));isnumber(match(i470;a$1:a$1000;0));isnumber(match(e470;a$1:a$1000;0));isnumber(match(j470;a$1:a$1000;0));isnumber(match(f470;a$1:a$1000;0));isnumber(match(k470;a$1:a$1000;0));isnumber(match(g470;a$1:a$1000;0));isnumber(match(l470;a$1:a$1000;0)));0;p470)	SingleCatAlt		59	1	19	""	""	""
472	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A470 = "R";isnumber(match(c470;a$1:a$1000;0));isnumber(match(h470;a$1:a$1000;0));isnumber(match(d470;a$1:a$1000;0));isnumber(match(i470;a$1:a$1000;0));isnumber(match(e470;a$1:a$1000;0));isnumber(match(j470;a$1:a$1000;0));isnumber(match(f470;a$1:a$1000;0));isnumber(match(k470;a$1:a$1000;0));isnumber(match(g470;a$1:a$1000;0));isnumber(match(l470;a$1:a$1000;0)));0;p470)	SingleCatAlt		59	1	19	""	""	""
473	""	Persons %in% c("more")	Safety %in% c("med")	Maint %in% c("low")	Lug_boot %in% c("med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.027027027027027	0.875	2.92	0.0236486486486486	=if(or(A474 = "R";isnumber(match(c474;a$1:a$1000;0));isnumber(match(h474;a$1:a$1000;0));isnumber(match(d474;a$1:a$1000;0));isnumber(match(i474;a$1:a$1000;0));isnumber(match(e474;a$1:a$1000;0));isnumber(match(j474;a$1:a$1000;0));isnumber(match(f474;a$1:a$1000;0));isnumber(match(k474;a$1:a$1000;0));isnumber(match(g474;a$1:a$1000;0));isnumber(match(l474;a$1:a$1000;0)));0;p474)	SingleCatAlt		59	1	29	1	14	16
474	""	0.440972222222222	0.380208333333333	0.37962962962963	0.319444444444444						""	""	""	""	""	=if(or(A474 = "R";isnumber(match(c474;a$1:a$1000;0));isnumber(match(h474;a$1:a$1000;0));isnumber(match(d474;a$1:a$1000;0));isnumber(match(i474;a$1:a$1000;0));isnumber(match(e474;a$1:a$1000;0));isnumber(match(j474;a$1:a$1000;0));isnumber(match(f474;a$1:a$1000;0));isnumber(match(k474;a$1:a$1000;0));isnumber(match(g474;a$1:a$1000;0));isnumber(match(l474;a$1:a$1000;0)));0;p474)	SingleCatAlt		59	1	29	""	""	""
475	""	-0.541666666666667	-0.625	-0.6875	-0.75						""	""	""	""	""	=if(or(A474 = "R";isnumber(match(c474;a$1:a$1000;0));isnumber(match(h474;a$1:a$1000;0));isnumber(match(d474;a$1:a$1000;0));isnumber(match(i474;a$1:a$1000;0));isnumber(match(e474;a$1:a$1000;0));isnumber(match(j474;a$1:a$1000;0));isnumber(match(f474;a$1:a$1000;0));isnumber(match(k474;a$1:a$1000;0));isnumber(match(g474;a$1:a$1000;0));isnumber(match(l474;a$1:a$1000;0)));0;p474)	SingleCatAlt		59	1	29	""	""	""
476	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A474 = "R";isnumber(match(c474;a$1:a$1000;0));isnumber(match(h474;a$1:a$1000;0));isnumber(match(d474;a$1:a$1000;0));isnumber(match(i474;a$1:a$1000;0));isnumber(match(e474;a$1:a$1000;0));isnumber(match(j474;a$1:a$1000;0));isnumber(match(f474;a$1:a$1000;0));isnumber(match(k474;a$1:a$1000;0));isnumber(match(g474;a$1:a$1000;0));isnumber(match(l474;a$1:a$1000;0)));0;p474)	SingleCatAlt		59	1	29	""	""	""
477	""	Persons %in% c("more")	Safety %in% c("med")	Maint %in% c("low", "med")	Lug_boot %in% c("med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.0540540540540541	0.875	2.92	0.0236486486486486	=if(or(A478 = "R";isnumber(match(c478;a$1:a$1000;0));isnumber(match(h478;a$1:a$1000;0));isnumber(match(d478;a$1:a$1000;0));isnumber(match(i478;a$1:a$1000;0));isnumber(match(e478;a$1:a$1000;0));isnumber(match(j478;a$1:a$1000;0));isnumber(match(f478;a$1:a$1000;0));isnumber(match(k478;a$1:a$1000;0));isnumber(match(g478;a$1:a$1000;0));isnumber(match(l478;a$1:a$1000;0)));0;p478)	SingleCatAlt		59	1	35	2	28	32
478	""	0.440972222222222	0.380208333333333	0.37962962962963	0.319444444444444						""	""	""	""	""	=if(or(A478 = "R";isnumber(match(c478;a$1:a$1000;0));isnumber(match(h478;a$1:a$1000;0));isnumber(match(d478;a$1:a$1000;0));isnumber(match(i478;a$1:a$1000;0));isnumber(match(e478;a$1:a$1000;0));isnumber(match(j478;a$1:a$1000;0));isnumber(match(f478;a$1:a$1000;0));isnumber(match(k478;a$1:a$1000;0));isnumber(match(g478;a$1:a$1000;0));isnumber(match(l478;a$1:a$1000;0)));0;p478)	SingleCatAlt		59	1	35	""	""	""
479	""	-0.541666666666667	-0.625	-0.6875	-0.75						""	""	""	""	""	=if(or(A478 = "R";isnumber(match(c478;a$1:a$1000;0));isnumber(match(h478;a$1:a$1000;0));isnumber(match(d478;a$1:a$1000;0));isnumber(match(i478;a$1:a$1000;0));isnumber(match(e478;a$1:a$1000;0));isnumber(match(j478;a$1:a$1000;0));isnumber(match(f478;a$1:a$1000;0));isnumber(match(k478;a$1:a$1000;0));isnumber(match(g478;a$1:a$1000;0));isnumber(match(l478;a$1:a$1000;0)));0;p478)	SingleCatAlt		59	1	35	""	""	""
480	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A478 = "R";isnumber(match(c478;a$1:a$1000;0));isnumber(match(h478;a$1:a$1000;0));isnumber(match(d478;a$1:a$1000;0));isnumber(match(i478;a$1:a$1000;0));isnumber(match(e478;a$1:a$1000;0));isnumber(match(j478;a$1:a$1000;0));isnumber(match(f478;a$1:a$1000;0));isnumber(match(k478;a$1:a$1000;0));isnumber(match(g478;a$1:a$1000;0));isnumber(match(l478;a$1:a$1000;0)));0;p478)	SingleCatAlt		59	1	35	""	""	""
481	""	Persons %in% c("4")	Safety %in% c("med")	Maint %in% c("med")	Lug_boot %in% c("big", "med")	" "	Persons	Safety	Maint	Lug_boot	" "	0.0540540540540541	0.875	2.92	0.0236486486486486	=if(or(A482 = "R";isnumber(match(c482;a$1:a$1000;0));isnumber(match(h482;a$1:a$1000;0));isnumber(match(d482;a$1:a$1000;0));isnumber(match(i482;a$1:a$1000;0));isnumber(match(e482;a$1:a$1000;0));isnumber(match(j482;a$1:a$1000;0));isnumber(match(f482;a$1:a$1000;0));isnumber(match(k482;a$1:a$1000;0));isnumber(match(g482;a$1:a$1000;0));isnumber(match(l482;a$1:a$1000;0)));0;p482)	SingleCatAlt		59	1	179	2	28	32
