trivials	empty	rule	c2	c3	c4	c5	f1	f2	f3	f4	f5	covPostCases	confidence	lift	globalQuality	withoutTrivial	optimised	iteration	treeNode	simplification	oneCatAltIndex	extLength	covPostCases2	support
928	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A926 = "R";isnumber(match(c926;a$1:a$1000;0));isnumber(match(h926;a$1:a$1000;0));isnumber(match(d926;a$1:a$1000;0));isnumber(match(i926;a$1:a$1000;0));isnumber(match(e926;a$1:a$1000;0));isnumber(match(j926;a$1:a$1000;0));isnumber(match(f926;a$1:a$1000;0));isnumber(match(k926;a$1:a$1000;0));isnumber(match(g926;a$1:a$1000;0));isnumber(match(l926;a$1:a$1000;0)));0;p926)	Simplified	00000011223	55	1	""	""	""	""
929	""	Skrxp %in% c("t")	" "	" "	" "	" "	Skrxp	" "	" "	" "	" "	0.0857891290111329	0.748571428571429	1.57	0.0642192908597624	=if(or(A930 = "R";isnumber(match(c930;a$1:a$1000;0));isnumber(match(h930;a$1:a$1000;0));isnumber(match(d930;a$1:a$1000;0));isnumber(match(i930;a$1:a$1000;0));isnumber(match(e930;a$1:a$1000;0));isnumber(match(j930;a$1:a$1000;0));isnumber(match(f930;a$1:a$1000;0));isnumber(match(k930;a$1:a$1000;0));isnumber(match(g930;a$1:a$1000;0));isnumber(match(l930;a$1:a$1000;0)));0;p930)	From Tree node	00000000000	3	""	""	1	131	175
930	""	0.748571428571429									""	""	""	""	""	=if(or(A930 = "R";isnumber(match(c930;a$1:a$1000;0));isnumber(match(h930;a$1:a$1000;0));isnumber(match(d930;a$1:a$1000;0));isnumber(match(i930;a$1:a$1000;0));isnumber(match(e930;a$1:a$1000;0));isnumber(match(j930;a$1:a$1000;0));isnumber(match(f930;a$1:a$1000;0));isnumber(match(k930;a$1:a$1000;0));isnumber(match(g930;a$1:a$1000;0));isnumber(match(l930;a$1:a$1000;0)));0;p930)	From Tree node	00000000000	3	""	""	""	""	""
931	""	-0.477784730913642									""	""	""	""	""	=if(or(A930 = "R";isnumber(match(c930;a$1:a$1000;0));isnumber(match(h930;a$1:a$1000;0));isnumber(match(d930;a$1:a$1000;0));isnumber(match(i930;a$1:a$1000;0));isnumber(match(e930;a$1:a$1000;0));isnumber(match(j930;a$1:a$1000;0));isnumber(match(f930;a$1:a$1000;0));isnumber(match(k930;a$1:a$1000;0));isnumber(match(g930;a$1:a$1000;0));isnumber(match(l930;a$1:a$1000;0)));0;p930)	From Tree node	00000000000	3	""	""	""	""	""
932	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A930 = "R";isnumber(match(c930;a$1:a$1000;0));isnumber(match(h930;a$1:a$1000;0));isnumber(match(d930;a$1:a$1000;0));isnumber(match(i930;a$1:a$1000;0));isnumber(match(e930;a$1:a$1000;0));isnumber(match(j930;a$1:a$1000;0));isnumber(match(f930;a$1:a$1000;0));isnumber(match(k930;a$1:a$1000;0));isnumber(match(g930;a$1:a$1000;0));isnumber(match(l930;a$1:a$1000;0)));0;p930)	From Tree node	00000000000	3	""	""	""	""	""
933	""	Wkna8 %in% c("f")	Skrxp %in% c("t")	" "	" "	" "	Wkna8	Skrxp	" "	" "	" "	0.0857891290111329	0.748571428571429	1.57	0.0642192908597624	=if(or(A934 = "R";isnumber(match(c934;a$1:a$1000;0));isnumber(match(h934;a$1:a$1000;0));isnumber(match(d934;a$1:a$1000;0));isnumber(match(i934;a$1:a$1000;0));isnumber(match(e934;a$1:a$1000;0));isnumber(match(j934;a$1:a$1000;0));isnumber(match(f934;a$1:a$1000;0));isnumber(match(k934;a$1:a$1000;0));isnumber(match(g934;a$1:a$1000;0));isnumber(match(l934;a$1:a$1000;0)));0;p934)	From Tree node	00000111	5	""	""	1	131	175
934	""	0.454154253558424	0.748571428571429								""	""	""	""	""	=if(or(A934 = "R";isnumber(match(c934;a$1:a$1000;0));isnumber(match(h934;a$1:a$1000;0));isnumber(match(d934;a$1:a$1000;0));isnumber(match(i934;a$1:a$1000;0));isnumber(match(e934;a$1:a$1000;0));isnumber(match(j934;a$1:a$1000;0));isnumber(match(f934;a$1:a$1000;0));isnumber(match(k934;a$1:a$1000;0));isnumber(match(g934;a$1:a$1000;0));isnumber(match(l934;a$1:a$1000;0)));0;p934)	From Tree node	00000111	5	""	""	""	""	""
935	""	-0.748571428571429	-0.454154253558424								""	""	""	""	""	=if(or(A934 = "R";isnumber(match(c934;a$1:a$1000;0));isnumber(match(h934;a$1:a$1000;0));isnumber(match(d934;a$1:a$1000;0));isnumber(match(i934;a$1:a$1000;0));isnumber(match(e934;a$1:a$1000;0));isnumber(match(j934;a$1:a$1000;0));isnumber(match(f934;a$1:a$1000;0));isnumber(match(k934;a$1:a$1000;0));isnumber(match(g934;a$1:a$1000;0));isnumber(match(l934;a$1:a$1000;0)));0;p934)	From Tree node	00000111	5	""	""	""	""	""
936	""	 	 	 	 	 	 	 	 	 	""	""	""	""	""	=if(or(A934 = "R";isnumber(match(c934;a$1:a$1000;0));isnumber(match(h934;a$1:a$1000;0));isnumber(match(d934;a$1:a$1000;0));isnumber(match(i934;a$1:a$1000;0));isnumber(match(e934;a$1:a$1000;0));isnumber(match(j934;a$1:a$1000;0));isnumber(match(f934;a$1:a$1000;0));isnumber(match(k934;a$1:a$1000;0));isnumber(match(g934;a$1:a$1000;0));isnumber(match(l934;a$1:a$1000;0)));0;p934)	From Tree node	00000111	5	""	""	""	""	""
937	""	Wknck %in% c("f")	Bkxbq %in% c("f")	Bkxwp %in% c("t")	Wkovl %in% c("f")	" "	Wknck	Bkxbq	Bkxwp	Wkovl	" "	0.0713817943680419	0.89344262295082	1.87	0.0637755375911194	=if(or(A938 = "R";isnumber(match(c938;a$1:a$1000;0));isnumber(match(h938;a$1:a$1000;0));isnumber(match(d938;a$1:a$1000;0));isnumber(match(i938;a$1:a$1000;0));isnumber(match(e938;a$1:a$1000;0));isnumber(match(j938;a$1:a$1000;0));isnumber(match(f938;a$1:a$1000;0));isnumber(match(k938;a$1:a$1000;0));isnumber(match(g938;a$1:a$1000;0));isnumber(match(l938;a$1:a$1000;0)));0;p938)	From Tree node	001222	23	""	""	1	109	122
